source,target,weight
Iran,United Kingdom,4
Iran,Bulgaria,2
Iran,Maldives,4
Iran,Kazakhstan,2
Iran,Austria,3
Romania,Tanzania,4
Romania,Chile,2
Romania,Cyprus,6
Romania,Burkina Faso,3
Romania,Mozambique,1
Romania,Brazil,6
Romania,Colombia,1
Romania,Panama,2
Romania,Sierra Leone,3
Romania,Czech Republic,4
Romania,Rwanda,4
Romania,Peru,2
Romania,Somalia,1
Romania,Isle of Man,1
Romania,Maldives,4
Romania,Kazakhstan,4
Romania,Austria,5
Romania,Liberia,3
Romania,Uruguay,2
Romania,Switzerland,6
Romania,South Sudan,1
Romania,Trinidad and Tobago,1
Romania,Kuwait,6
Romania,Virgin Islands,3
Romania,Egypt,6
Romania,Congo (Kinshasa),3
Romania,Niger,3
Romania,Gabon,2
Romania,Uzbekistan,1
Romania,Qatar,6
Romania,Nigeria,6
Romania,Barbados,1
Romania,Saint Kitts and Nevis,1
Romania,Croatia,4
Romania,Spain,5
Romania,Albania,2
Romania,Netherlands Antilles,2
Romania,Portugal,5
Romania,Turkey,6
Romania,Guinea,1
Romania,Guadeloupe,1
Romania,Ghana,3
Romania,Zimbabwe,4
Romania,United Arab Emirates,6
Romania,Georgia,4
Romania,Comoros,2
Romania,China,6
Romania,Pakistan,4
Romania,Luxembourg,4
Romania,Libya,2
Romania,Belgium,6
Romania,Norway,5
Romania,Oman,6
Romania,Bahamas,2
Romania,Jordan,5
Romania,Togo,1
Romania,Tunisia,3
Romania,Azerbaijan,4
Romania,Mexico,4
Romania,Honduras,1
Romania,Lithuania,2
Romania,Estonia,2
Romania,Ukraine,4
Romania,Armenia,1
Romania,Namibia,1
Romania,Israel,4
Romania,Indonesia,5
Romania,Bosnia and Herzegovina,1
Romania,Cambodia,1
Romania,Seychelles,1
Romania,Turkmenistan,1
Romania,Saudi Arabia,6
Romania,Zambia,3
Romania,Denmark,5
Romania,Morocco,6
Romania,Vietnam,4
Romania,Puerto Rico,2
Romania,Mauritius,2
Romania,Ireland,5
Romania,Algeria,5
Romania,Mongolia,1
Romania,Saint Lucia,2
Romania,Canada,6
Romania,Gibraltar,1
Romania,Suriname,1
Romania,Guatemala,2
Romania,Greece,6
Romania,Ecuador,2
Romania,Russia,6
Romania,Reunion,1
Romania,Equatorial Guinea,3
Romania,Kenya,6
Romania,Jamaica,3
Romania,Germany,6
Romania,United Kingdom,6
Romania,Bulgaria,4
Romania,Mayotte,2
Romania,Turks and Caicos Islands,1
Romania,Grenada,1
Romania,Burundi,1
Tanzania,Chile,2
Tanzania,Cyprus,5
Tanzania,Burkina Faso,3
Tanzania,Botswana,1
Tanzania,Mozambique,2
Tanzania,Brazil,6
Tanzania,Colombia,1
Tanzania,Panama,2
Tanzania,Sierra Leone,2
Tanzania,Czech Republic,4
Tanzania,Rwanda,5
Tanzania,Peru,2
Tanzania,Somalia,1
Tanzania,Maldives,3
Tanzania,Kazakhstan,2
Tanzania,Austria,5
Tanzania,Liberia,2
Tanzania,Uruguay,2
Tanzania,Switzerland,6
Tanzania,South Sudan,1
Tanzania,Kuwait,6
Tanzania,Virgin Islands,2
Tanzania,Egypt,6
Tanzania,Congo (Kinshasa),4
Tanzania,Niger,3
Tanzania,Gabon,3
Tanzania,Uzbekistan,1
Tanzania,Qatar,5
Tanzania,Nigeria,6
Tanzania,Croatia,3
Tanzania,Spain,5
Tanzania,Albania,1
Tanzania,Netherlands Antilles,2
Tanzania,Portugal,4
Tanzania,Turkey,5
Tanzania,Guinea,1
Tanzania,Guadeloupe,1
Tanzania,Ghana,4
Tanzania,Zimbabwe,5
Tanzania,United Arab Emirates,6
Tanzania,Georgia,4
Tanzania,Comoros,2
Tanzania,China,5
Tanzania,Pakistan,4
Tanzania,Luxembourg,3
Tanzania,Libya,2
Tanzania,Belgium,4
Tanzania,Norway,4
Tanzania,Oman,5
Tanzania,Bahamas,1
Tanzania,Jordan,4
Tanzania,Togo,1
Tanzania,Tunisia,4
Tanzania,Azerbaijan,3
Tanzania,Mexico,3
Tanzania,Honduras,1
Tanzania,Lithuania,1
Tanzania,Estonia,2
Tanzania,Ukraine,4
Tanzania,New Zealand,1
Tanzania,Namibia,1
Tanzania,Armenia,1
Tanzania,Israel,3
Tanzania,Indonesia,5
Tanzania,Bosnia and Herzegovina,1
Tanzania,Cambodia,1
Tanzania,Seychelles,2
Tanzania,Turkmenistan,1
Tanzania,Saudi Arabia,5
Tanzania,Zambia,4
Tanzania,Denmark,5
Tanzania,Morocco,5
Tanzania,Vietnam,4
Tanzania,Puerto Rico,2
Tanzania,Mauritius,3
Tanzania,Ireland,4
Tanzania,Algeria,5
Tanzania,Mongolia,1
Tanzania,Saint Lucia,1
Tanzania,Canada,5
Tanzania,Suriname,1
Tanzania,Guatemala,1
Tanzania,Greece,5
Tanzania,Ecuador,2
Tanzania,Russia,5
Tanzania,Reunion,1
Tanzania,Equatorial Guinea,3
Tanzania,Kenya,6
Tanzania,Jamaica,2
Tanzania,Germany,6
Tanzania,United Kingdom,6
Tanzania,Bulgaria,3
Tanzania,Mayotte,2
Tanzania,Burundi,1
Chile,Cyprus,2
Chile,Burkina Faso,2
Chile,Colombia,1
Chile,Brazil,2
Chile,Panama,2
Chile,Sierra Leone,2
Chile,Czech Republic,3
Chile,Rwanda,2
Chile,Peru,3
Chile,Liberia,2
Chile,Austria,2
Chile,Kazakhstan,1
Chile,Uruguay,2
Chile,Switzerland,3
Chile,Kuwait,2
Chile,Virgin Islands,2
Chile,Egypt,2
Chile,Congo (Kinshasa),2
Chile,Niger,2
Chile,Gabon,1
Chile,Qatar,3
Chile,Nigeria,2
Chile,Croatia,1
Chile,Spain,2
Chile,Netherlands Antilles,2
Chile,Portugal,2
Chile,Turkey,3
Chile,Guinea,1
Chile,Guadeloupe,1
Chile,Ghana,1
Chile,Zimbabwe,2
Chile,United Arab Emirates,4
Chile,Georgia,2
Chile,Comoros,2
Chile,China,4
Chile,Pakistan,1
Chile,Luxembourg,2
Chile,Belgium,2
Chile,Bahamas,1
Chile,Oman,3
Chile,Vanuatu,1
Chile,Jordan,2
Chile,Norway,2
Chile,Togo,1
Chile,Tunisia,1
Chile,Azerbaijan,1
Chile,Mexico,2
Chile,Honduras,1
Chile,Estonia,1
Chile,East Timor,1
Chile,Ukraine,2
Chile,New Zealand,1
Chile,Armenia,1
Chile,Israel,2
Chile,Indonesia,4
Chile,Papua New Guinea,1
Chile,Cambodia,1
Chile,Saudi Arabia,3
Chile,Zambia,2
Chile,Denmark,3
Chile,New Caledonia,1
Chile,Morocco,2
Chile,Vietnam,3
Chile,Puerto Rico,2
Chile,Mauritius,1
Chile,Ireland,3
Chile,Algeria,2
Chile,Saint Lucia,1
Chile,Canada,3
Chile,Suriname,1
Chile,Fiji,1
Chile,Guatemala,1
Chile,Greece,2
Chile,Ecuador,2
Chile,Russia,3
Chile,Reunion,1
Chile,Equatorial Guinea,2
Chile,Kenya,3
Chile,Jamaica,2
Chile,Germany,4
Chile,United Kingdom,4
Chile,Mayotte,2
Chile,Bulgaria,1
Chile,Burundi,1
Cyprus,Burkina Faso,3
Cyprus,Colombia,1
Cyprus,Brazil,7
Cyprus,Mozambique,1
Cyprus,Panama,2
Cyprus,Sierra Leone,3
Cyprus,Czech Republic,5
Cyprus,Rwanda,4
Cyprus,Peru,2
Cyprus,Somalia,1
Cyprus,Isle of Man,1
Cyprus,Maldives,5
Cyprus,Kazakhstan,4
Cyprus,Austria,6
Cyprus,Liberia,3
Cyprus,Uruguay,2
Cyprus,Switzerland,7
Cyprus,South Sudan,1
Cyprus,Trinidad and Tobago,1
Cyprus,Kuwait,7
Cyprus,Virgin Islands,3
Cyprus,Egypt,7
Cyprus,Congo (Kinshasa),3
Cyprus,Niger,3
Cyprus,Gabon,2
Cyprus,Uzbekistan,1
Cyprus,Qatar,7
Cyprus,Nigeria,7
Cyprus,Barbados,1
Cyprus,Saint Kitts and Nevis,1
Cyprus,Croatia,4
Cyprus,Spain,6
Cyprus,Albania,2
Cyprus,Netherlands Antilles,2
Cyprus,Portugal,6
Cyprus,Turkey,7
Cyprus,Guinea,1
Cyprus,Guadeloupe,1
Cyprus,Ghana,4
Cyprus,Zimbabwe,5
Cyprus,United Arab Emirates,7
Cyprus,Georgia,4
Cyprus,Comoros,2
Cyprus,China,7
Cyprus,Pakistan,5
Cyprus,Luxembourg,4
Cyprus,Libya,3
Cyprus,Belgium,6
Cyprus,Norway,5
Cyprus,Oman,7
Cyprus,Bahamas,2
Cyprus,Jordan,6
Cyprus,Togo,1
Cyprus,Tunisia,4
Cyprus,Azerbaijan,4
Cyprus,Mexico,4
Cyprus,Honduras,1
Cyprus,Lithuania,2
Cyprus,Estonia,2
Cyprus,Ukraine,5
Cyprus,New Zealand,1
Cyprus,Namibia,1
Cyprus,Armenia,1
Cyprus,Israel,4
Cyprus,Indonesia,6
Cyprus,Bosnia and Herzegovina,1
Cyprus,Cambodia,1
Cyprus,Seychelles,2
Cyprus,Turkmenistan,1
Cyprus,Saudi Arabia,7
Cyprus,Zambia,4
Cyprus,Denmark,6
Cyprus,Morocco,7
Cyprus,Vietnam,5
Cyprus,Puerto Rico,2
Cyprus,Mauritius,3
Cyprus,Ireland,6
Cyprus,Algeria,6
Cyprus,Mongolia,1
Cyprus,Saint Lucia,2
Cyprus,Canada,7
Cyprus,Gibraltar,1
Cyprus,Suriname,1
Cyprus,Guatemala,2
Cyprus,Greece,7
Cyprus,Ecuador,2
Cyprus,Russia,7
Cyprus,Reunion,1
Cyprus,Equatorial Guinea,3
Cyprus,Kenya,7
Cyprus,Jamaica,3
Cyprus,Germany,7
Cyprus,United Kingdom,7
Cyprus,Bulgaria,4
Cyprus,Mayotte,2
Cyprus,Turks and Caicos Islands,1
Cyprus,Grenada,1
Cyprus,Burundi,1
Burkina Faso,Colombia,1
Burkina Faso,Brazil,3
Burkina Faso,Panama,2
Burkina Faso,Sierra Leone,2
Burkina Faso,Czech Republic,3
Burkina Faso,Rwanda,3
Burkina Faso,Peru,2
Burkina Faso,Somalia,1
Burkina Faso,Maldives,1
Burkina Faso,Kazakhstan,2
Burkina Faso,Austria,3
Burkina Faso,Liberia,2
Burkina Faso,Uruguay,2
Burkina Faso,Switzerland,3
Burkina Faso,South Sudan,1
Burkina Faso,Kuwait,3
Burkina Faso,Virgin Islands,2
Burkina Faso,Egypt,3
Burkina Faso,Congo (Kinshasa),3
Burkina Faso,Niger,3
Burkina Faso,Gabon,2
Burkina Faso,Uzbekistan,1
Burkina Faso,Qatar,3
Burkina Faso,Nigeria,3
Burkina Faso,Croatia,2
Burkina Faso,Spain,3
Burkina Faso,Albania,1
Burkina Faso,Netherlands Antilles,2
Burkina Faso,Portugal,3
Burkina Faso,Turkey,3
Burkina Faso,Guinea,1
Burkina Faso,Guadeloupe,1
Burkina Faso,Ghana,2
Burkina Faso,Zimbabwe,3
Burkina Faso,United Arab Emirates,3
Burkina Faso,Georgia,3
Burkina Faso,Comoros,2
Burkina Faso,China,3
Burkina Faso,Pakistan,2
Burkina Faso,Luxembourg,3
Burkina Faso,Libya,1
Burkina Faso,Belgium,3
Burkina Faso,Norway,3
Burkina Faso,Oman,3
Burkina Faso,Bahamas,1
Burkina Faso,Jordan,2
Burkina Faso,Togo,1
Burkina Faso,Tunisia,2
Burkina Faso,Azerbaijan,2
Burkina Faso,Mexico,2
Burkina Faso,Honduras,1
Burkina Faso,Lithuania,1
Burkina Faso,Estonia,2
Burkina Faso,Ukraine,3
Burkina Faso,Armenia,1
Burkina Faso,Israel,3
Burkina Faso,Indonesia,3
Burkina Faso,Bosnia and Herzegovina,1
Burkina Faso,Cambodia,1
Burkina Faso,Turkmenistan,1
Burkina Faso,Saudi Arabia,3
Burkina Faso,Zambia,2
Burkina Faso,Denmark,3
Burkina Faso,Morocco,3
Burkina Faso,Vietnam,2
Burkina Faso,Puerto Rico,2
Burkina Faso,Mauritius,1
Burkina Faso,Ireland,3
Burkina Faso,Algeria,3
Burkina Faso,Mongolia,1
Burkina Faso,Saint Lucia,1
Burkina Faso,Canada,3
Burkina Faso,Suriname,1
Burkina Faso,Guatemala,1
Burkina Faso,Greece,3
Burkina Faso,Ecuador,2
Burkina Faso,Russia,3
Burkina Faso,Reunion,1
Burkina Faso,Equatorial Guinea,3
Burkina Faso,Kenya,3
Burkina Faso,Jamaica,2
Burkina Faso,Germany,3
Burkina Faso,United Kingdom,3
Burkina Faso,Bulgaria,2
Burkina Faso,Mayotte,2
Burkina Faso,Burundi,1
Botswana,Switzerland,1
Botswana,Namibia,1
Botswana,Kuwait,1
Botswana,Egypt,1
Botswana,Congo (Kinshasa),1
Botswana,Gabon,1
Botswana,Nigeria,1
Botswana,Seychelles,1
Botswana,Zambia,1
Botswana,Mauritius,1
Botswana,Ghana,1
Botswana,Zimbabwe,1
Botswana,United Arab Emirates,1
Botswana,Mozambique,1
Botswana,Brazil,1
Botswana,Rwanda,1
Botswana,Kenya,1
Botswana,Germany,1
Botswana,United Kingdom,1
Colombia,Switzerland,1
Colombia,Kuwait,1
Colombia,Virgin Islands,1
Colombia,Egypt,1
Colombia,Congo (Kinshasa),1
Colombia,Niger,1
Colombia,Gabon,1
Colombia,Qatar,1
Colombia,Nigeria,1
Colombia,Croatia,1
Colombia,Spain,1
Colombia,Netherlands Antilles,1
Colombia,Portugal,1
Colombia,Turkey,1
Colombia,Guinea,1
Colombia,Guadeloupe,1
Colombia,Zimbabwe,1
Colombia,United Arab Emirates,1
Colombia,Georgia,1
Colombia,Comoros,1
Colombia,China,1
Colombia,Luxembourg,1
Colombia,Belgium,1
Colombia,Bahamas,1
Colombia,Oman,1
Colombia,Norway,1
Colombia,Jordan,1
Colombia,Togo,1
Colombia,Tunisia,1
Colombia,Azerbaijan,1
Colombia,Mexico,1
Colombia,Ukraine,1
Colombia,Armenia,1
Colombia,Israel,1
Colombia,Indonesia,1
Colombia,Cambodia,1
Colombia,Saudi Arabia,1
Colombia,Zambia,1
Colombia,Denmark,1
Colombia,Morocco,1
Colombia,Vietnam,1
Colombia,Puerto Rico,1
Colombia,Mauritius,1
Colombia,Ireland,1
Colombia,Algeria,1
Colombia,Saint Lucia,1
Colombia,Canada,1
Colombia,Brazil,1
Colombia,Guatemala,1
Colombia,Panama,1
Colombia,Sierra Leone,1
Colombia,Greece,1
Colombia,Czech Republic,1
Colombia,Ecuador,1
Colombia,Russia,1
Colombia,Reunion,1
Colombia,Rwanda,1
Colombia,Equatorial Guinea,1
Colombia,Kenya,1
Colombia,Peru,1
Colombia,Jamaica,1
Colombia,Germany,1
Colombia,United Kingdom,1
Colombia,Mayotte,1
Colombia,Bulgaria,1
Colombia,Liberia,1
Colombia,Austria,1
Colombia,Uruguay,1
Brazil,Mozambique,2
Brazil,Panama,2
Brazil,Sierra Leone,3
Brazil,Czech Republic,5
Brazil,Rwanda,5
Brazil,Peru,2
Brazil,Somalia,1
Brazil,Isle of Man,1
Brazil,Maldives,6
Brazil,Kazakhstan,4
Brazil,Austria,6
Brazil,Liberia,3
Brazil,Uruguay,2
Brazil,Switzerland,9
Brazil,South Sudan,1
Brazil,Trinidad and Tobago,1
Brazil,Kuwait,8
Brazil,Virgin Islands,3
Brazil,Egypt,9
Brazil,Congo (Kinshasa),4
Brazil,Niger,3
Brazil,Gabon,3
Brazil,Uzbekistan,1
Brazil,Qatar,7
Brazil,Nigeria,8
Brazil,Barbados,1
Brazil,Saint Kitts and Nevis,1
Brazil,Croatia,4
Brazil,Spain,7
Brazil,Albania,2
Brazil,Netherlands Antilles,2
Brazil,Portugal,6
Brazil,Turkey,8
Brazil,Guinea,1
Brazil,Guadeloupe,1
Brazil,Ghana,5
Brazil,Zimbabwe,6
Brazil,United Arab Emirates,9
Brazil,Georgia,4
Brazil,Comoros,2
Brazil,China,8
Brazil,Pakistan,5
Brazil,Luxembourg,4
Brazil,Libya,3
Brazil,Belgium,6
Brazil,Norway,5
Brazil,Oman,7
Brazil,Bahamas,2
Brazil,Jordan,6
Brazil,Togo,1
Brazil,Tunisia,4
Brazil,Azerbaijan,4
Brazil,Mexico,4
Brazil,Honduras,1
Brazil,Lithuania,2
Brazil,Estonia,2
Brazil,Ukraine,5
Brazil,New Zealand,2
Brazil,Namibia,2
Brazil,Armenia,1
Brazil,Israel,4
Brazil,Indonesia,7
Brazil,Bosnia and Herzegovina,1
Brazil,Cambodia,2
Brazil,Seychelles,3
Brazil,Turkmenistan,1
Brazil,Saudi Arabia,8
Brazil,Zambia,5
Brazil,Denmark,7
Brazil,Morocco,7
Brazil,Vietnam,6
Brazil,Puerto Rico,2
Brazil,Mauritius,4
Brazil,Ireland,6
Brazil,Algeria,6
Brazil,Mongolia,1
Brazil,Saint Lucia,2
Brazil,Canada,7
Brazil,Gibraltar,1
Brazil,Suriname,1
Brazil,Guatemala,2
Brazil,Greece,7
Brazil,Ecuador,2
Brazil,Russia,8
Brazil,Reunion,1
Brazil,Equatorial Guinea,3
Brazil,Kenya,8
Brazil,Jamaica,3
Brazil,Germany,9
Brazil,United Kingdom,9
Brazil,Bulgaria,4
Brazil,Mayotte,2
Brazil,Turks and Caicos Islands,1
Brazil,Grenada,1
Brazil,Burundi,1
